device_id,seq,timestamp_us,vbus_raw,iout_raw,iref_raw,i_diff,v_volts,i_amps
534F4C31,29420,268958643,2057,4095,4095,0,1.00439,0.00000
534F4C31,29421,268960708,2055,4095,4095,0,1.00342,0.00000
534F4C31,29422,268966523,2051,4095,4095,0,1.00146,0.00000
534F4C31,29422,268970150,2059,4095,4095,0,1.00537,0.00000
534F4C31,29422,268974678,2060,4095,4095,0,1.00586,0.00000
534F4C31,29422,268977686,2054,4095,4095,0,1.00293,0.00000
534F4C31,29422,268979885,2058,4095,4095,0,1.00488,0.00000
534F4C31,29423,268982697,2063,4095,4095,0,1.00732,0.00000
534F4C31,29424,268986885,2061,4095,4095,0,1.00635,0.00000
534F4C31,29425,268990310,2060,4095,4095,0,1.00586,0.00000
534F4C31,29425,268994564,2058,4095,4095,0,1.00488,0.00000
534F4C31,29425,268998338,2057,4095,4095,0,1.00439,0.00000
534F4C31,29425,269000654,2060,4095,4095,0,1.00586,0.00000
534F4C31,29425,269002714,2056,4095,4095,0,1.00391,0.00000
534F4C31,29425,269005337,2061,4095,4095,0,1.00635,0.00000
534F4C31,29426,269008852,2051,4095,4095,0,1.00146,0.00000
534F4C31,29426,269012488,2060,4095,4095,0,1.00586,0.00000
534F4C31,29426,269014497,2056,4095,4095,0,1.00391,0.00000
534F4C31,29427,269017174,2060,4095,4095,0,1.00586,0.00000
534F4C31,29427,269022426,2062,4095,4095,0,1.00684,0.00000
534F4C31,29427,269024813,2058,4095,4095,0,1.00488,0.00000
534F4C31,29427,269026765,2058,4095,4095,0,1.00488,0.00000
534F4C31,29427,269030254,2055,4095,4095,0,1.00342,0.00000
534F4C31,29427,269032555,2060,4095,4095,0,1.00586,0.00000
534F4C31,29427,269034576,2053,4095,4095,0,1.00244,0.00000
534F4C31,29427,269036683,2058,4095,4095,0,1.00488,0.00000
534F4C31,29428,269038752,2057,4095,4095,0,1.00439,0.00000
534F4C31,29429,269043332,2056,4095,4095,0,1.00391,0.00000
534F4C31,29430,269046661,2056,4095,4095,0,1.00391,0.00000
534F4C31,29431,269050054,2060,4095,4095,0,1.00586,0.00000
534F4C31,29432,269055193,2062,4095,4095,0,1.00684,0.00000
534F4C31,29432,269060656,2062,4095,4095,0,1.00684,0.00000
534F4C31,29433,269062941,2056,4095,4095,0,1.00391,0.00000
534F4C31,29434,269065086,2051,4095,4095,0,1.00146,0.00000
534F4C31,29435,269070674,2057,4095,4095,0,1.00439,0.00000
534F4C31,29435,269077079,2055,4095,4095,0,1.00342,0.00000
534F4C31,29435,269080328,2056,4095,4095,0,1.00391,0.00000
534F4C31,29435,269082483,2058,4095,4095,0,1.00488,0.00000
534F4C31,29435,269085575,2059,4095,4095,0,1.00537,0.00000
534F4C31,29435,269087984,2059,4095,4095,0,1.00537,0.00000
534F4C31,29435,269089978,2062,4095,4095,0,1.00684,0.00000
534F4C31,29435,269092037,2051,4095,4095,0,1.00146,0.00000
